,1
GENE_783,0.02641969267149431
GENE_1147,0.026213091487880213
GENE_2557,0.026172429574569122
GENE_1326,0.026077847154708098
GENE_884,0.02601706395107079
GENE_1237,0.025935052164710634
GENE_208,0.02587276079545175
GENE_52,0.02586497721201786
GENE_2356,0.02585631097033425
GENE_2453,0.025769353747452
GENE_2662,0.02576371530079615
GENE_1158,0.025738700968487464
GENE_2764,0.02573079514508871
GENE_662,0.02555416105044124
GENE_2864,0.025502540703452897
GENE_2681,0.02548426853846119
GENE_659,0.02543533734219287
GENE_1731,0.025360815371312767
GENE_904,0.025356222351401583
GENE_2312,0.025129554772198557
GENE_1177,0.025116194817671456
GENE_1938,0.025082112713066897
GENE_2432,0.02501549012752494
GENE_287,0.024981205743162403
GENE_394,0.024966236858766887
GENE_2029,0.02493153182895052
GENE_1183,0.02491707821660278
GENE_365,0.024860530344186074
GENE_410,0.024808279520688765
GENE_1991,0.024787286069076844
GENE_2052,0.024766932856146385
GENE_1159,0.024750867255999003
GENE_1781,0.024740207832327395
GENE_382,0.024738267731418382
GENE_887,0.02463371195392569
GENE_1536,0.02460903976812862
GENE_313,0.0245717865998408
GENE_98,0.024521354157304047
GENE_2700,0.024457150938447476
GENE_1103,0.02442593301150455
GENE_1843,0.024406642600601228
GENE_1089,0.024361731376078687
GENE_466,0.024357877445606635
GENE_1115,0.02433178018560644
GENE_309,0.024299107043486756
GENE_2000,0.02426368239036812
GENE_599,0.024219839866550307
GENE_519,0.02417236117602338
GENE_2393,0.024066554204926205
GENE_1460,0.024063356048276623
GENE_2422,0.023966633873797598
GENE_2712,0.0238556056307054
GENE_2177,0.023817592299831637
GENE_391,0.023741189487681866
GENE_1013,0.023727021664504494
GENE_2737,0.023716529684140827
GENE_2531,0.02368834906426491
GENE_701,0.023668754008321236
GENE_900,0.023650986791371384
GENE_369,0.02363591567109937
GENE_2310,0.023635018151392285
GENE_2456,0.02363477573268307
GENE_21,0.02358080211326672
GENE_1071,0.02355551711420012
GENE_1093,0.023376183472897712
GENE_72,0.02332214704056795
GENE_2342,0.023265262861647575
GENE_1406,0.023184600029127853
GENE_1157,0.023180319562014585
GENE_280,0.023157678313352116
GENE_1614,0.02314828808834382
GENE_1485,0.02311723940921414
GENE_1168,0.02309291417974561
GENE_1242,0.023078854858051147
GENE_1830,0.023023644623016815
GENE_362,0.02298849711876263
GENE_627,0.022983473796808478
GENE_1235,0.022949825176883015
GENE_665,0.022894249961590216
GENE_945,0.02283253320465571
GENE_103,0.022819996843296504
GENE_2710,0.022766703875534033
GENE_2974,0.022763645053538093
GENE_2425,0.022762804902379755
GENE_886,0.0227565710545318
GENE_53,0.02268598318685959
GENE_2229,0.022642418228972196
GENE_2922,0.02261200278474644
GENE_2385,0.02255647788705433
GENE_755,0.022499510844095044
GENE_2023,0.022496647719119304
GENE_1639,0.022425402229505398
GENE_1442,0.022397903422955966
GENE_997,0.02236148972803396
GENE_1448,0.022147168052045793
GENE_1988,0.022143830352170102
GENE_2725,0.022136788407584995
GENE_2449,0.022117052761034123
GENE_1391,0.021876506714938446
GENE_2912,0.021820915456062705
GENE_2427,0.021793075392987162
GENE_412,0.02171229340253095
GENE_824,0.021626668072231715
GENE_130,0.02157643812016738
GENE_2314,0.021537666870563417
GENE_1632,0.021491390353604128
GENE_1063,0.02146875942483233
GENE_2274,0.021414709442908637
GENE_2460,0.021405973452248366
GENE_1493,0.02135940849714013
GENE_568,0.02121178957481867
GENE_283,0.021198224743201488
GENE_277,0.021188979725475714
GENE_729,0.02118796023112295
GENE_2095,0.021154733235448128
GENE_1292,0.021092381918104038
GENE_2469,0.02096599178016487
GENE_2014,0.020911124743007894
GENE_1222,0.020873081408877288
GENE_2201,0.020787873050344723
GENE_1437,0.02072883727956065
GENE_877,0.020682954620704984
GENE_2098,0.02067784673731063
GENE_525,0.020646367435889625
GENE_1668,0.02064349106295701
GENE_1243,0.020611351003684324
GENE_2255,0.020551410084919938
GENE_1167,0.02052028838422773
GENE_2600,0.020508490156673782
GENE_2246,0.020508111407029163
GENE_2586,0.020490683571999298
GENE_1993,0.020489059429486707
GENE_493,0.020450488674727856
GENE_1934,0.020396850405923275
GENE_651,0.020385194561316197
GENE_621,0.02034062907876611
GENE_2272,0.02030165253139425
GENE_1274,0.020265538439918716
GENE_2810,0.02021815669363653
GENE_2632,0.020141546796096078
GENE_2452,0.020045281662459627
GENE_1143,0.02002000794381123
GENE_95,0.019977323874760044
GENE_325,0.019955697987297214
GENE_1090,0.0199328544917293
GENE_1114,0.019932814562426564
GENE_2860,0.019924251344823674
GENE_292,0.019898560706660726
GENE_2327,0.01987874824888834
GENE_1562,0.019857954259803204
GENE_1752,0.019842094396291497
GENE_2962,0.019549598784484534
GENE_615,0.019512890133667537
GENE_2157,0.019488513751108622
GENE_1587,0.019338309261360806
GENE_2663,0.01927019966524235
GENE_2598,0.01919120902343699
GENE_2913,0.01916899581973674
GENE_86,0.019113872496358885
GENE_564,0.019096262269475386
GENE_1012,0.019049664933372106
GENE_584,0.019040399837236363
GENE_1531,0.019015908939061382
GENE_2227,0.01899555041562053
GENE_2480,0.018889629449301386
GENE_1195,0.01887471280598502
GENE_663,0.018831667129342117
GENE_702,0.018747010291814428
GENE_2437,0.0186914538587072
GENE_637,0.018651239764669245
GENE_1187,0.018625311324107864
GENE_841,0.018605743183865917
GENE_2267,0.01858483252192919
GENE_2345,0.01857315982105803
GENE_1083,0.018571580576357015
GENE_2049,0.018543378272664286
GENE_2850,0.0185377243403364
GENE_2589,0.018322330986186405
GENE_1004,0.018295299416251604
GENE_1599,0.018281375342002627
GENE_1320,0.018245796395936854
GENE_1273,0.01813968597935145
GENE_1859,0.018091942453220967
GENE_1539,0.01804835823411665
GENE_2697,0.018038962091928613
GENE_1996,0.018034166211723254
GENE_450,0.01795840947025871
GENE_840,0.017953116353393528
GENE_1516,0.01790819952040386
GENE_2611,0.01784827934438253
GENE_1751,0.01781699851028057
GENE_1523,0.01780631754110199
GENE_819,0.017805685085703352
GENE_2416,0.017793364176788666
GENE_1427,0.017747932213584394
GENE_2107,0.017735304570853754
GENE_583,0.017732004434082654
GENE_2567,0.017695956514661
GENE_2821,0.017636215481402054
GENE_2645,0.017623195389839443
GENE_2527,0.01758133216280687
GENE_54,0.017542001019561656
GENE_2716,0.017541994206561877
GENE_836,0.017541334683459402
GENE_2959,0.017504707619690113
GENE_1023,0.01748423793763274
GENE_2760,0.01745805895323455
GENE_1236,0.017421489506935395
GENE_1324,0.01736368287639481
GENE_1882,0.017328835013847143
GENE_2599,0.01732587231147464
GENE_2748,0.01728908691627299
GENE_2924,0.017259424223615344
GENE_1897,0.01725918174580337
GENE_1644,0.01722949784662056
GENE_756,0.017208091431194776
GENE_1044,0.01718827444010353
GENE_1433,0.01714623928138776
GENE_723,0.01711507778445849
GENE_1922,0.017086858072315237
GENE_2986,0.017081994138691898
GENE_1514,0.017080684317009195
GENE_2649,0.017077045473678828
GENE_2796,0.017025567135647117
GENE_2113,0.016942235297648656
GENE_2075,0.01690135403549315
GENE_1073,0.01689124138024727
GENE_586,0.016867516089087514
GENE_1583,0.016862800495934957
GENE_418,0.01685391612501767
GENE_59,0.016853087866557787
GENE_2923,0.01682325427656512
GENE_549,0.01677719279142874
GENE_1027,0.01674102348965139
GENE_2505,0.01662649180703158
GENE_385,0.016625662703997995
GENE_805,0.016569092423788033
GENE_115,0.016524438680847804
GENE_954,0.016451947730622397
GENE_2319,0.016178866377928244
GENE_1277,0.016144301772405896
GENE_1655,0.016110489096949336
GENE_633,0.016074801065056564
GENE_1834,0.015974109405796657
GENE_1622,0.015945237751723965
GENE_649,0.015829846275710647
GENE_1672,0.015811439671731327
GENE_2439,0.01578852621310673
GENE_1926,0.01569714386111115
GENE_449,0.015669937904669088
GENE_1604,0.01560916599981918
GENE_1955,0.015524820707977685
GENE_2573,0.015517722766167082
GENE_40,0.01551355481087819
GENE_2679,0.015499104545027578
GENE_49,0.015474370127587525
GENE_2865,0.015459320771332368
GENE_2222,0.015455940912439268
GENE_448,0.015450992340611414
GENE_1255,0.015326763303483983
GENE_1569,0.0152952308588193
GENE_2170,0.015295008207555891
GENE_728,0.01529226002453166
GENE_2363,0.01528435959555369
GENE_2433,0.015284249030626838
GENE_775,0.015247954513042002
GENE_921,0.015185664181629348
GENE_1298,0.015141321775775575
GENE_2580,0.015116541986775846
GENE_1288,0.01505681084956601
GENE_1534,0.015047346179617309
GENE_2204,0.01504112318054051
GENE_196,0.01501800328945569
GENE_107,0.015001666206769355
GENE_2797,0.014942504526676276
GENE_272,0.014883325168200857
GENE_849,0.014877826979375973
GENE_270,0.014835108006873932
GENE_747,0.014834034048216795
GENE_1849,0.014832714462960627
GENE_602,0.014758337211138776
GENE_2296,0.014699359523317
GENE_2406,0.014658639354041155
GENE_20,0.014636329492694708
GENE_963,0.014558390575599368
GENE_630,0.01449447981746061
GENE_2131,0.014481277593104688
GENE_1239,0.01443794734003507
GENE_1500,0.014396806224037618
GENE_653,0.014395679773564568
GENE_727,0.014393650654656462
GENE_1734,0.014376989350234149
GENE_793,0.014338741033067655
GENE_224,0.014302613470066124
GENE_2828,0.014233763763503337
GENE_1913,0.014231754662215712
GENE_2658,0.014167827414855666
GENE_455,0.01416173357356475
GENE_2472,0.014113977072272181
GENE_2086,0.014100557139162388
GENE_1508,0.013989810865697904
GENE_1069,0.013967071291923082
GENE_872,0.013927216647971183
GENE_343,0.01391011233297696
GENE_870,0.013909772739662964
GENE_1809,0.01386716255491206
GENE_1263,0.013841839231762298
GENE_96,0.013841349121696456
GENE_414,0.013833177059606483
GENE_1683,0.01377344075714429
GENE_1022,0.01372430796621391
GENE_1349,0.013672249944624971
GENE_1034,0.013591080678260072
GENE_1847,0.013576553664804803
GENE_2391,0.013571486797408001
GENE_1053,0.013548665180027914
GENE_1789,0.013477416956837658
GENE_1287,0.013460671650300474
GENE_1965,0.013458870381015092
GENE_123,0.01341786150647762
GENE_2417,0.01338994666002032
GENE_2545,0.013352528420866917
GENE_2260,0.013348815003299819
GENE_895,0.013337834545210226
GENE_11,0.013297549760448283
GENE_1560,0.013290783678152417
GENE_178,0.013265032391045643
GENE_538,0.013264130599512435
GENE_2149,0.013262897552042841
GENE_2271,0.013165735095194581
GENE_485,0.013160998561193904
GENE_483,0.013107157269543358
GENE_735,0.013027964000327156
GENE_604,0.013012311448713771
GENE_424,0.012995117121594457
GENE_194,0.012917953108212902
GENE_2918,0.012913994360928476
GENE_2259,0.01287514494855439
GENE_506,0.01286782432161249
GENE_230,0.012822254172130999
GENE_1230,0.012793232894710505
GENE_899,0.01264506338987875
GENE_1923,0.01263432026885062
GENE_1736,0.01251098339425675
GENE_190,0.012477524020433398
GENE_1535,0.01244332202429406
GENE_2590,0.01232546654760376
GENE_1710,0.012313491796995361
GENE_940,0.012289658353008888
GENE_145,0.012283082528788762
GENE_265,0.012247616032299865
GENE_2793,0.01209789203919054
GENE_189,0.012062041101189294
GENE_569,0.011944224336934293
GENE_2601,0.01190266383347488
GENE_562,0.011902525302995097
GENE_2471,0.011885487658185506
GENE_346,0.011781851963521276
GENE_2745,0.011778441605087845
GENE_2523,0.01174797115667916
GENE_931,0.01168229323020801
GENE_843,0.011665878852082992
GENE_996,0.011588971153745006
GENE_213,0.011578822539299503
GENE_1726,0.011448245804362246
GENE_833,0.011447492750669318
GENE_2068,0.011385478502024695
GENE_2334,0.011211437423892287
GENE_2848,0.01111483544594232
GENE_1960,0.011110664517041879
GENE_1499,0.011072040674289567
GENE_332,0.011030475445562715
GENE_1279,0.01096219318191282
GENE_1488,0.010893742676197153
GENE_2685,0.010888411643057472
GENE_226,0.010883301397037998
GENE_1876,0.010879298698683398
GENE_1494,0.010784333487393334
GENE_1386,0.010717088307563256
GENE_1490,0.01071068404062099
GENE_1586,0.010657788158796665
GENE_1997,0.01059796859843299
GENE_2387,0.010596358798976
GENE_1247,0.010570353283350991
GENE_1784,0.010565337001204194
GENE_113,0.01044027851792841
GENE_1390,0.010370724595884171
GENE_1479,0.010247891053481157
GENE_1250,0.010191459804494636
GENE_1102,0.010121086838942188
GENE_924,0.01007103164152915
GENE_306,0.01004055436590371
GENE_2220,0.010028957730909019
GENE_684,0.009999394369453216
GENE_2945,0.009988551081494365
GENE_1203,0.009967078885101333
GENE_2103,0.009943249929371333
GENE_1680,0.009943031411226617
GENE_543,0.009874350266223724
GENE_2857,0.009869980870348717
GENE_499,0.009848136224468514
GENE_875,0.009706991004509592
GENE_1002,0.00970465131624558
GENE_970,0.009683988420914762
GENE_1468,0.009611410852028147
GENE_2887,0.009592731156707397
GENE_2139,0.00954899805169914
GENE_41,0.009539337478615743
GENE_688,0.009394901502296013
GENE_1872,0.009380343436124042
GENE_106,0.009370367395025066
GENE_857,0.009364554121602026
GENE_2208,0.009347581389111096
GENE_1108,0.009345313381211565
GENE_1850,0.009342648760030246
GENE_2759,0.009311697014396603
GENE_739,0.009294962704730049
GENE_609,0.009288827549716782
GENE_1841,0.009278278407647444
GENE_2900,0.009253957255311248
GENE_2336,0.00925249305923501
GENE_1352,0.009210951351697305
GENE_1861,0.009155072617250789
GENE_7,0.009043277360041319
GENE_2458,0.009032059127057932
GENE_1139,0.008945692353923135
GENE_2604,0.008851880984422692
GENE_976,0.008789372910841451
GENE_201,0.008729083493282306
GENE_2721,0.008708582484960257
GENE_587,0.008582759270659188
GENE_245,0.008551583490226335
GENE_314,0.00844573457814968
GENE_2979,0.008441916722611548
GENE_1339,0.008409470694347145
GENE_2702,0.00836339749898038
GENE_1429,0.008339714784272381
GENE_2468,0.008328205862602136
GENE_171,0.008280845074713569
GENE_2898,0.008218999006079402
GENE_1881,0.00820088917377474
GENE_579,0.008199131412756942
GENE_2442,0.008126686781641277
GENE_2518,0.008115170605259422
GENE_1593,0.00810877183907935
GENE_2368,0.008108315078018253
GENE_1120,0.008039408254644779
GENE_490,0.008027397040905507
GENE_1048,0.00801281964098988
GENE_1223,0.0079847225868309
GENE_1720,0.00797271408775714
GENE_830,0.007888272054498512
GENE_1359,0.007887216954816909
GENE_1992,0.007881583157550998
GENE_1748,0.00787355862966923
GENE_1449,0.007872618385384379
GENE_154,0.007857217653838473
GENE_1309,0.007809572244674483
GENE_1495,0.007795056342401706
GENE_2464,0.007721564447787938
GENE_2591,0.007705236750132672
GENE_1486,0.007674141769118008
GENE_734,0.007599440887930693
GENE_585,0.007477458578694881
GENE_517,0.007455782054115248
GENE_2584,0.007418977521430874
GENE_2064,0.007367204179015426
GENE_534,0.0073521723247597925
GENE_2665,0.0073434277299051325
GENE_1883,0.007330138410382953
GENE_1491,0.007324009854210757
GENE_2024,0.007322752125986572
GENE_2333,0.007260221879893381
GENE_648,0.007193628318819586
GENE_229,0.007130630615968627
GENE_2219,0.007076680217225191
GENE_716,0.0070536252568136615
GENE_2552,0.006996000449513068
GENE_1795,0.006938520932748188
GENE_2906,0.006914830160327019
GENE_2242,0.0069031932964957144
GENE_1221,0.006847482923287816
GENE_2078,0.006839071078292257
GENE_1901,0.006764243389971991
GENE_2627,0.006681531689414629
GENE_1722,0.006653639089730656
GENE_302,0.0066320068876591885
GENE_501,0.006577839523919542
GENE_780,0.006551468909707947
GENE_1628,0.006537874059657688
GENE_1210,0.006486378511411425
GENE_403,0.006467435420240874
GENE_2942,0.006449177053639908
GENE_880,0.006441281628677718
GENE_318,0.006275149999810348
GENE_2089,0.0062426951863417315
GENE_284,0.006235651692890497
GENE_210,0.006226695465598668
GENE_88,0.006137160091305309
GENE_2192,0.006108561196584563
GENE_1670,0.006030614522897116
GENE_459,0.006008887277897347
GENE_683,0.005990879296601371
GENE_1107,0.00597959295818469
GENE_2494,0.005952701713123516
GENE_1128,0.0057772482078167365
GENE_1630,0.005763943313261816
GENE_696,0.005583811032351902
GENE_1010,0.005571104166929963
GENE_1000,0.0055387422952965434
GENE_2400,0.005511339579393412
GENE_2517,0.005478300353072278
GENE_2684,0.005476952755535139
GENE_581,0.005462631479481565
GENE_1225,0.005391413183579689
GENE_1205,0.005366598268358433
GENE_515,0.005358852053114706
GENE_1656,0.005337189370205803
GENE_1819,0.005311216234060291
GENE_967,0.0053075201243169045
GENE_295,0.005281493727182801
GENE_430,0.00527201087797809
GENE_2513,0.005269431882162426
GENE_800,0.005166849639189272
GENE_782,0.005132503931721799
GENE_856,0.005031210438742717
GENE_109,0.004843858884905873
GENE_1941,0.00484287905963273
GENE_1452,0.0048348516572980366
GENE_1008,0.004790623319529695
GENE_1617,0.004780501935406425
GENE_837,0.004769989111391523
GENE_2135,0.0047637715049695245
GENE_429,0.004734119522212579
GENE_55,0.0046487519494694055
GENE_516,0.004618539484830763
GENE_416,0.004586322187407061
GENE_2858,0.00453780021068266
GENE_1947,0.004472450463543689
GENE_1503,0.00446835589935545
GENE_972,0.004433815871932952
GENE_654,0.004425181241312595
GENE_1315,0.004414650703642465
GENE_1033,0.004368921749726504
GENE_212,0.004361572837429585
GENE_1612,0.004340037726551508
GENE_1422,0.004327913542917481
GENE_1851,0.004291851434442603
GENE_258,0.0042914821545173626
GENE_1313,0.004150652341960374
GENE_1669,0.00405778056491569
GENE_2349,0.004035707846188765
GENE_274,0.004004978759362699
GENE_2953,0.003989903743069175
GENE_2397,0.003910728273759248
GENE_371,0.0039036268401259587
GENE_1462,0.0038951714571643864
GENE_2625,0.0038020820537183293
GENE_228,0.003798640368782809
GENE_2030,0.0037800623892103036
GENE_396,0.0037658898183006925
GENE_2830,0.0037519916095207304
GENE_1693,0.0037486931770489215
GENE_334,0.0037384998179194905
GENE_1540,0.0037220172433396603
GENE_175,0.0036852174105591225
GENE_1651,0.003684491618011456
GENE_1209,0.0036615683709928914
GENE_1154,0.0036460302237147765
GENE_613,0.0035837677107198873
GENE_35,0.0035646937306810095
GENE_220,0.0034843623645091984
GENE_1945,0.0034208704440901287
GENE_2496,0.00340890338598027
GENE_542,0.0033645939841183622
GENE_2852,0.0032488144174261727
GENE_1829,0.003234871958994759
GENE_2188,0.0032284828048345505
GENE_1874,0.003116060847339293
GENE_933,0.0030853944563058178
GENE_2718,0.003057708009609885
GENE_2436,0.002884057080335064
GENE_1447,0.002879753492685879
GENE_2438,0.002790405567084045
GENE_2963,0.0027428891827935287
GENE_528,0.0025157876066276615
GENE_1061,0.0024403740966677107
GENE_1099,0.0024098834361242806
GENE_2404,0.002405486031667039
GENE_2817,0.0023870887849186534
GENE_312,0.0023865486142062263
GENE_2185,0.0023146002793617906
GENE_1699,0.0022785556784259142
GENE_2675,0.002274329408970613
GENE_2357,0.0022719168546064773
GENE_2072,0.002241728660238182
GENE_1951,0.002210853583417282
GENE_2251,0.002197467807249647
GENE_1654,0.002187425064253567
GENE_479,0.0021865692004311207
GENE_1638,0.002104834736986057
GENE_281,0.002060205608829937
GENE_2903,0.0020329704317809776
GENE_2606,0.0020274155140655933
GENE_2547,0.0019927385561010957
GENE_721,0.0019534823668998814
GENE_2696,0.0018958248619718827
GENE_252,0.0018401094190331826
GENE_389,0.0018370847484328338
GENE_1833,0.0017751249418072185
GENE_1434,0.001769001199627248
GENE_1086,0.0016888460875414645
GENE_772,0.001644011516508741
GENE_10,0.0015865825030072708
GENE_1052,0.0015456908175615382
GENE_1790,0.0015050577284209873
GENE_1017,0.0015008648002755361
GENE_518,0.0014884291743557194
GENE_1,0.0014581006745129285
GENE_2879,0.0014539389813132712
GENE_1709,0.0014347985318392507
GENE_2592,0.001341678908772105
GENE_1476,0.0013127707784757027
GENE_1432,0.0012602488803174286
GENE_2194,0.001235673981465067
GENE_815,0.0012338168596252273
GENE_1678,0.0012112198684118003
GENE_1659,0.0011450202073113383
GENE_2775,0.0010950666335267367
GENE_1111,0.0010490616412007145
GENE_1933,0.001014944928018409
GENE_2786,0.000991211247356301
GENE_1780,0.000977569513810686
GENE_217,0.0009296097938345962
GENE_1254,0.0009137926582310054
GENE_2910,0.0008832915404704475
GENE_1401,0.0008607599244837422
GENE_1773,0.0008425553406353793
GENE_1042,0.0008384019078395907
GENE_2140,0.0008272028833390364
GENE_790,0.0007338070764545701
GENE_2455,0.000733542488676027
GENE_2855,0.0005976949377332521
GENE_2634,0.0005453791402374487
GENE_1026,0.0004765696876484968
GENE_2805,0.0004653220351270339
GENE_2235,0.00045547814586902594
GENE_1413,0.00041675811076886254
GENE_1155,0.00040794682667415205
GENE_1270,0.00033304426045827756
GENE_2070,0.0003164304957247177
GENE_789,0.0002985366812425982
GENE_977,0.00018305764696913487
GENE_898,0.00016194029306615398
GENE_2461,0.00015925740936660257
GENE_2326,8.57918209132627e-05
GENE_1212,-2.943621171869193e-06
GENE_2465,-8.275859492558324e-05
GENE_2066,-8.914292576400751e-05
GENE_1440,-9.122384151489388e-05
GENE_1304,-9.553550686121053e-05
GENE_2042,-0.0001039392768513918
GENE_2823,-0.00011864332907170552
GENE_715,-0.00018513021536756963
GENE_2901,-0.00019714261829675145
GENE_1463,-0.00022884000530284596
GENE_286,-0.0002632213258822076
GENE_2080,-0.0003531451976980862
GENE_2167,-0.00035954290953799095
GENE_1762,-0.00037418883599215844
GENE_2448,-0.0004043312588245798
GENE_176,-0.0004329637935584184
GENE_598,-0.0005192336299270333
GENE_2181,-0.0005869582821537191
GENE_2920,-0.0006068910659944443
GENE_1282,-0.0006396385993159108
GENE_1241,-0.0007035020761588726
GENE_1151,-0.0007739451905953779
GENE_348,-0.0007867499894543689
GENE_222,-0.0008494165017045655
GENE_2241,-0.0008753260988650516
GENE_290,-0.000995596689667714
GENE_2099,-0.0009958046260859655
GENE_1156,-0.001013989711371871
GENE_909,-0.0010390408343769891
GENE_1038,-0.0010642484061312487
GENE_2682,-0.0011485723724843078
GENE_644,-0.0011582930744975725
GENE_289,-0.001192905647541674
GENE_1110,-0.0011998677237560137
GENE_2159,-0.0012746296265351877
GENE_1906,-0.00129640950856056
GENE_1001,-0.0013309885972263395
GENE_2164,-0.0013734678679282524
GENE_1774,-0.001405618997009795
GENE_563,-0.0014537195954979418
GENE_596,-0.0014578953835584145
GENE_726,-0.001470535431057272
GENE_441,-0.0015143117673627124
GENE_3000,-0.0015632470539107199
GENE_2905,-0.0016090962262944753
GENE_322,-0.0016504825777509495
GENE_77,-0.0016636019340078734
GENE_2570,-0.001700080874505917
GENE_1768,-0.0017685433842198634
GENE_44,-0.0018577462903215762
GENE_2408,-0.0018891521593397955
GENE_209,-0.0019810212118886728
GENE_423,-0.0020088614168281543
GENE_1805,-0.002023140261020684
GENE_360,-0.002162413543436094
GENE_2628,-0.0021646093097944415
GENE_507,-0.002183576405626591
GENE_1974,-0.0022872085315477153
GENE_2410,-0.0023157266933491287
GENE_1989,-0.00235878590706196
GENE_1098,-0.002370357053922117
GENE_2470,-0.00239582336079851
GENE_1180,-0.002586604020831028
GENE_737,-0.002591728377859731
GENE_2955,-0.002642455983456064
GENE_5,-0.002659736679266597
GENE_706,-0.0026629598623174374
GENE_1686,-0.0027047531187928894
GENE_2585,-0.002711048399040593
GENE_1362,-0.002757495936103537
GENE_1353,-0.0028257598323651566
GENE_2263,-0.002837753685065808
GENE_2943,-0.003012301796554329
GENE_595,-0.0030491082080695547
GENE_1064,-0.003061156364040968
GENE_1206,-0.0031317918538092612
GENE_180,-0.0032610238502409628
GENE_1265,-0.003334743101554469
GENE_1411,-0.0034285364340965463
GENE_1182,-0.0034522373274892097
GENE_2112,-0.0034846730205195693
GENE_2156,-0.0034977911314603284
GENE_670,-0.0035202166625285213
GENE_2364,-0.0036121832415923222
GENE_2330,-0.0036161830622770067
GENE_2750,-0.003710835703014618
GENE_2010,-0.0037251337710325766
GENE_1961,-0.0037372322040335262
GENE_271,-0.0037478567120142244
GENE_2270,-0.003786480071517724
GENE_2730,-0.0038527169635551306
GENE_1675,-0.0038763755162484915
GENE_2781,-0.003944823027032213
GENE_1356,-0.003959355093413171
GENE_92,-0.003965638583663653
GENE_2561,-0.004118766927596704
GENE_1681,-0.0041837678774069575
GENE_2179,-0.004196573124509209
GENE_730,-0.0042184717053868805
GENE_892,-0.004234008908820851
GENE_2119,-0.004333007910202323
GENE_1271,-0.004380916280208577
GENE_2982,-0.004383939140664215
GENE_2520,-0.004385637829943369
GENE_1368,-0.004440925035209609
GENE_1025,-0.00444192205320644
GENE_947,-0.00446094197156733
GENE_2624,-0.004478096890494866
GENE_2082,-0.004501768108790461
GENE_1927,-0.004519652749205971
GENE_2878,-0.004566449074185158
GENE_2656,-0.004633459235639827
GENE_1334,-0.004636699559203761
GENE_2638,-0.004660561929410587
GENE_2459,-0.004708154304511927
GENE_1573,-0.004744214214007267
GENE_2280,-0.00489768796483684
GENE_1121,-0.0049226542515295076
GENE_2749,-0.004940095372987631
GENE_1469,-0.005034340701366486
GENE_936,-0.005171266482877787
GENE_60,-0.0051733320061818815
GENE_1487,-0.0051880572409104125
GENE_1750,-0.005204148752477239
GENE_1733,-0.005247397706902272
GENE_751,-0.005256392322003017
GENE_834,-0.005283994902791441
GENE_2174,-0.005289127000591918
GENE_399,-0.005429364920677332
GENE_1117,-0.005598087127382124
GENE_942,-0.0056351912510049056
GENE_99,-0.005681427386749925
GENE_1127,-0.005714431977308317
GENE_957,-0.005773158826930967
GENE_8,-0.005784720767473151
GENE_2756,-0.005847288418232673
GENE_2457,-0.005859048119841514
GENE_1595,-0.00586034138223711
GENE_1723,-0.0059244920848184526
GENE_2889,-0.005956927090519837
GENE_1698,-0.005975577020250393
GENE_2934,-0.0060467370642736055
GENE_2783,-0.006159088490026353
GENE_2011,-0.0062612382894749324
GENE_261,-0.006345815718373808
GENE_1261,-0.006402864162114625
GENE_223,-0.0064205029003342115
GENE_550,-0.006429951834789127
GENE_487,-0.006533266935486397
GENE_1621,-0.006534320982703779
GENE_1879,-0.006686035893556028
GENE_236,-0.00670498263601375
GENE_753,-0.006725540037806437
GENE_65,-0.0067356917433592026
GENE_861,-0.006736601976390193
GENE_2550,-0.006749517733306475
GENE_1489,-0.006772183393036754
GENE_509,-0.006873068687282972
GENE_2008,-0.006922093109960673
GENE_995,-0.00692577523784604
GENE_1011,-0.007048746678318471
GENE_2909,-0.007067375299158234
GENE_1605,-0.007218096950815212
GENE_2324,-0.007317422840444749
GENE_2186,-0.00733000031908396
GENE_2732,-0.007331497963324323
GENE_2291,-0.0073919298549566855
GENE_110,-0.007524211663005336
GENE_1600,-0.00759043236725606
GENE_1840,-0.007723294216514791
GENE_888,-0.007739782838175871
GENE_1062,-0.0077468908875514
GENE_162,-0.007762967599727755
GENE_1620,-0.007770034770631515
GENE_1871,-0.007780818888931331
GENE_606,-0.007856141900699653
GENE_2814,-0.007862655359904599
GENE_1994,-0.007903176954430498
GENE_1812,-0.007920674955752056
GENE_18,-0.007979595897709676
GENE_1191,-0.007993853376617337
GENE_1557,-0.008023272852616998
GENE_2642,-0.008023672825561785
GENE_1049,-0.00802839329246047
GENE_1924,-0.008103569169898142
GENE_2491,-0.008106941290452205
GENE_982,-0.008108315731766399
GENE_575,-0.008152356130233391
GENE_112,-0.008186410410293284
GENE_2031,-0.00819146572238437
GENE_1697,-0.008199648730344294
GENE_1766,-0.00825433944428385
GENE_2354,-0.008270764111102669
GENE_1068,-0.008281493798198158
GENE_2039,-0.008336476725428607
GENE_1259,-0.008360850479538193
GENE_2844,-0.008365537390781868
GENE_337,-0.008462298839011752
GENE_2873,-0.00863726002329826
GENE_1816,-0.008666141149422464
GENE_422,-0.008692464737740074
GENE_368,-0.008700192676589297
GENE_2325,-0.008752954515780911
GENE_1388,-0.008856683138979832
GENE_1580,-0.008864605751578079
GENE_1627,-0.008899414637069737
GENE_2869,-0.008903205152314322
GENE_1403,-0.008917429782266218
GENE_932,-0.008951891825509144
GENE_129,-0.008955479517216315
GENE_415,-0.008957190261315058
GENE_2765,-0.008983472188809443
